epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
248,534.937,1.58627,1.66294,1.01239,0.00239,0.53067,0.58603,0.49527,0.51122,0.23809,0.47094,0.41325,0.37264,0.14734,1.90094,2.26915,1.51119,0.00481,0,0.0003698,0.0003698,0.0003698
249,537.045,1.51478,1.97572,1.02159,0.00277,0.53018,0.58603,0.49527,0.51122,0.23809,0.47094,0.41325,0.37264,0.14734,1.90094,2.26915,1.51119,0.00481,0,0.0003632,0.0003632,0.0003632
250,539.057,1.30707,1.50202,1.11064,0.00321,0.53081,0.57714,0.50473,0.51216,0.24066,0.45697,0.41147,0.3745,0.14815,1.88771,2.25329,1.52988,0.00465,0,0.0003566,0.0003566,0.0003566
251,541.244,1.54436,1.67303,1.05862,0.00315,0.5285,0.57714,0.50473,0.51216,0.24066,0.45697,0.41147,0.3745,0.14815,1.88771,2.25329,1.52988,0.00465,0,0.00035,0.00035,0.00035
252,543.433,1.53727,1.75892,0.99965,0.00281,0.52096,0.57714,0.50473,0.51216,0.24066,0.45697,0.41147,0.3745,0.14815,1.88771,2.25329,1.52988,0.00465,0,0.0003434,0.0003434,0.0003434
253,545.648,1.44588,1.6557,1.0603,0.0029,0.47208,0.57714,0.50473,0.51216,0.24066,0.45697,0.41147,0.3745,0.14815,1.88771,2.25329,1.52988,0.00465,0,0.0003368,0.0003368,0.0003368
254,548.129,1.86089,1.99297,1.14545,0.00252,0.52643,0.57322,0.50789,0.51049,0.2425,0.46896,0.4164,0.37413,0.15071,1.88706,2.24957,1.5298,0.00466,0,0.0003302,0.0003302,0.0003302
255,550.076,1.26409,1.36004,1.1078,0.00342,0.44345,0.57322,0.50789,0.51049,0.2425,0.46896,0.4164,0.37413,0.15071,1.88706,2.24957,1.5298,0.00466,0,0.0003236,0.0003236,0.0003236
256,552.107,1.42706,1.62209,1.10434,0.00335,0.48141,0.57322,0.50789,0.51049,0.2425,0.46896,0.4164,0.37413,0.15071,1.88706,2.24957,1.5298,0.00466,0,0.000317,0.000317,0.000317
257,554.291,1.42286,1.67104,0.99441,0.00276,0.55908,0.57322,0.50789,0.51049,0.2425,0.46896,0.4164,0.37413,0.15071,1.88706,2.24957,1.5298,0.00466,0,0.0003104,0.0003104,0.0003104
258,556.485,1.48679,1.60341,0.99842,0.0028,0.45073,0.56092,0.49527,0.50415,0.24106,0.46461,0.41325,0.37206,0.15103,1.88694,2.23341,1.52663,0.00477,0,0.0003038,0.0003038,0.0003038
259,558.424,1.29546,1.52005,1.0876,0.00315,0.42464,0.56092,0.49527,0.50415,0.24106,0.46461,0.41325,0.37206,0.15103,1.88694,2.23341,1.52663,0.00477,0,0.0002972,0.0002972,0.0002972
260,560.669,1.68226,1.75278,1.06129,0.00263,0.57744,0.56092,0.49527,0.50415,0.24106,0.46461,0.41325,0.37206,0.15103,1.88694,2.23341,1.52663,0.00477,0,0.0002906,0.0002906,0.0002906
261,562.639,1.33007,1.62995,1.16984,0.00326,0.52868,0.56092,0.49527,0.50415,0.24106,0.46461,0.41325,0.37206,0.15103,1.88694,2.23341,1.52663,0.00477,0,0.000284,0.000284,0.000284
262,564.695,1.38428,1.61823,0.97046,0.00269,0.46163,0.57787,0.49527,0.51413,0.2429,0.46004,0.4164,0.37807,0.15034,1.8894,2.21737,1.51565,0.00494,0,0.0002774,0.0002774,0.0002774
263,566.85,1.8061,1.89053,1.04659,0.00295,0.52039,0.57787,0.49527,0.51413,0.2429,0.46004,0.4164,0.37807,0.15034,1.8894,2.21737,1.51565,0.00494,0,0.0002708,0.0002708,0.0002708
264,568.896,1.39645,1.80057,1.03039,0.00315,0.49418,0.57787,0.49527,0.51413,0.2429,0.46004,0.4164,0.37807,0.15034,1.8894,2.21737,1.51565,0.00494,0,0.0002642,0.0002642,0.0002642
265,571.097,1.60674,1.63948,1.06983,0.00266,0.55356,0.57787,0.49527,0.51413,0.2429,0.46004,0.4164,0.37807,0.15034,1.8894,2.21737,1.51565,0.00494,0,0.0002576,0.0002576,0.0002576
266,573.289,1.39358,1.62983,0.99932,0.00269,0.49017,0.57397,0.49211,0.51263,0.24699,0.45741,0.41751,0.3737,0.15115,1.8761,2.21961,1.52473,0.00482,0,0.000251,0.000251,0.000251
267,575.318,1.35848,1.59212,1.0383,0.00317,0.55819,0.57397,0.49211,0.51263,0.24699,0.45741,0.41751,0.3737,0.15115,1.8761,2.21961,1.52473,0.00482,0,0.0002444,0.0002444,0.0002444
268,577.458,1.46668,1.62156,1.04654,0.00263,0.49561,0.57397,0.49211,0.51263,0.24699,0.45741,0.41751,0.3737,0.15115,1.8761,2.21961,1.52473,0.00482,0,0.0002378,0.0002378,0.0002378
269,579.488,1.41947,1.71763,1.07606,0.00286,0.51326,0.57397,0.49211,0.51263,0.24699,0.45741,0.41751,0.3737,0.15115,1.8761,2.21961,1.52473,0.00482,0,0.0002312,0.0002312,0.0002312
270,581.539,1.23684,1.48894,1.08469,0.00322,0.53177,0.55853,0.51104,0.5164,0.24714,0.44241,0.42271,0.37429,0.14928,1.89101,2.21405,1.50511,0.00491,0,0.0002246,0.0002246,0.0002246
271,583.901,1.47831,1.62211,0.93554,0.0022,0.49766,0.55853,0.51104,0.5164,0.24714,0.44241,0.42271,0.37429,0.14928,1.89101,2.21405,1.50511,0.00491,0,0.000218,0.000218,0.000218
272,585.896,1.21928,1.58243,0.94063,0.00265,0.5009,0.55853,0.51104,0.5164,0.24714,0.44241,0.42271,0.37429,0.14928,1.89101,2.21405,1.50511,0.00491,0,0.0002114,0.0002114,0.0002114
273,587.955,1.36479,1.68549,1.14086,0.00329,0.52556,0.55853,0.51104,0.5164,0.24714,0.44241,0.42271,0.37429,0.14928,1.89101,2.21405,1.50511,0.00491,0,0.0002048,0.0002048,0.0002048
274,590.173,1.40476,1.62684,0.96995,0.00247,0.45861,0.58863,0.4858,0.51385,0.24708,0.43952,0.42902,0.37497,0.14851,1.90174,2.21225,1.50879,0.0049,0,0.0001982,0.0001982,0.0001982
275,592.298,1.48649,1.65372,1.02995,0.00275,0.48277,0.58863,0.4858,0.51385,0.24708,0.43952,0.42902,0.37497,0.14851,1.90174,2.21225,1.50879,0.0049,0,0.0001916,0.0001916,0.0001916
276,594.623,1.51892,1.71614,1.05928,0.00263,0.48617,0.58863,0.4858,0.51385,0.24708,0.43952,0.42902,0.37497,0.14851,1.90174,2.21225,1.50879,0.0049,0,0.000185,0.000185,0.000185
277,596.815,1.34413,1.58087,0.88459,0.00244,0.55317,0.58863,0.4858,0.51385,0.24708,0.43952,0.42902,0.37497,0.14851,1.90174,2.21225,1.50879,0.0049,0,0.0001784,0.0001784,0.0001784
278,598.921,1.32468,1.61674,1.06447,0.0032,0.46673,0.6259,0.47003,0.52057,0.24775,0.48469,0.41325,0.38067,0.15066,1.91683,2.20915,1.50221,0.00496,0,0.0001718,0.0001718,0.0001718
279,600.987,1.48552,1.73346,1.01776,0.00283,0.50437,0.6259,0.47003,0.52057,0.24775,0.48469,0.41325,0.38067,0.15066,1.91683,2.20915,1.50221,0.00496,0,0.0001652,0.0001652,0.0001652
280,603.061,1.55627,1.6572,1.06935,0.00272,0.46064,0.6259,0.47003,0.52057,0.24775,0.48469,0.41325,0.38067,0.15066,1.91683,2.20915,1.50221,0.00496,0,0.0001586,0.0001586,0.0001586
281,605.196,1.45825,1.52201,1.01249,0.00277,0.51061,0.6259,0.47003,0.52057,0.24775,0.48469,0.41325,0.38067,0.15066,1.91683,2.20915,1.50221,0.00496,0,0.000152,0.000152,0.000152
282,607.204,1.262,1.52096,0.98088,0.00266,0.48318,0.62977,0.46685,0.52198,0.25052,0.42731,0.46688,0.3829,0.14939,1.91272,2.21033,1.50919,0.00484,0,0.0001454,0.0001454,0.0001454
283,609.335,1.37194,1.56039,0.92367,0.00238,0.54473,0.62977,0.46685,0.52198,0.25052,0.42731,0.46688,0.3829,0.14939,1.91272,2.21033,1.50919,0.00484,0,0.0001388,0.0001388,0.0001388
284,611.44,1.47186,1.77029,1.02166,0.0026,0.49302,0.62977,0.46685,0.52198,0.25052,0.42731,0.46688,0.3829,0.14939,1.91272,2.21033,1.50919,0.00484,0,0.0001322,0.0001322,0.0001322
285,613.722,1.41177,1.49975,0.90913,0.00246,0.49733,0.62977,0.46685,0.52198,0.25052,0.42731,0.46688,0.3829,0.14939,1.91272,2.21033,1.50919,0.00484,0,0.0001256,0.0001256,0.0001256
286,615.763,1.17282,1.43107,0.97687,0.00334,0.54446,0.63744,0.46372,0.52197,0.24922,0.4283,0.46057,0.3838,0.1486,1.92671,2.2168,1.49134,0.00486,0,0.000119,0.000119,0.000119
287,617.959,1.42742,1.70274,0.92156,0.00261,0.50446,0.63744,0.46372,0.52197,0.24922,0.4283,0.46057,0.3838,0.1486,1.92671,2.2168,1.49134,0.00486,0,0.0001124,0.0001124,0.0001124
288,620.002,1.57666,1.87091,1.06973,0.00322,0.5368,0.63744,0.46372,0.52197,0.24922,0.4283,0.46057,0.3838,0.1486,1.92671,2.2168,1.49134,0.00486,0,0.0001058,0.0001058,0.0001058
289,622.091,1.24793,1.53961,0.88187,0.00269,0.54262,0.63744,0.46372,0.52197,0.24922,0.4283,0.46057,0.3838,0.1486,1.92671,2.2168,1.49134,0.00486,0,9.92e-05,9.92e-05,9.92e-05
290,624.383,1.72884,1.90665,1.08643,0.00275,0.59191,0.62072,0.47003,0.5185,0.24965,0.42685,0.46688,0.38737,0.14861,1.92564,2.2147,1.49378,0.00485,0,9.26e-05,9.26e-05,9.26e-05
291,626.275,1.42819,1.66687,1.16098,0.00316,0.60646,0.62072,0.47003,0.5185,0.24965,0.42685,0.46688,0.38737,0.14861,1.92564,2.2147,1.49378,0.00485,0,8.6e-05,8.6e-05,8.6e-05
292,628.185,1.59109,1.77983,1.51525,0.00373,0.56376,0.62072,0.47003,0.5185,0.24965,0.42685,0.46688,0.38737,0.14861,1.92564,2.2147,1.49378,0.00485,0,7.94e-05,7.94e-05,7.94e-05
293,629.95,1.26673,1.63163,1.06183,0.00306,0.6131,0.62072,0.47003,0.5185,0.24965,0.42685,0.46688,0.38737,0.14861,1.92564,2.2147,1.49378,0.00485,0,7.28e-05,7.28e-05,7.28e-05
294,631.778,1.57206,1.6771,1.16826,0.00323,0.86639,0.53384,0.51104,0.52155,0.24651,0.44068,0.43745,0.38193,0.147,1.95071,2.22629,1.4925,0.005,0,6.62e-05,6.62e-05,6.62e-05
295,633.557,1.58629,1.57973,1.14341,0.00297,0.52297,0.53384,0.51104,0.52155,0.24651,0.44068,0.43745,0.38193,0.147,1.95071,2.22629,1.4925,0.005,0,5.96e-05,5.96e-05,5.96e-05
296,635.308,1.53917,1.71592,1.39255,0.00322,0.54483,0.53384,0.51104,0.52155,0.24651,0.44068,0.43745,0.38193,0.147,1.95071,2.22629,1.4925,0.005,0,5.3e-05,5.3e-05,5.3e-05
297,637.076,1.36811,1.58573,1.05953,0.00284,0.57385,0.53384,0.51104,0.52155,0.24651,0.44068,0.43745,0.38193,0.147,1.95071,2.22629,1.4925,0.005,0,4.64e-05,4.64e-05,4.64e-05
298,638.926,1.29483,1.5981,1.53869,0.00387,0.55958,0.55321,0.51735,0.51929,0.24455,0.46214,0.43639,0.38369,0.14907,1.95734,2.24199,1.5258,0.00505,0,3.98e-05,3.98e-05,3.98e-05
299,640.706,1.32222,1.56149,1.11527,0.00307,0.54046,0.55321,0.51735,0.51929,0.24455,0.46214,0.43639,0.38369,0.14907,1.95734,2.24199,1.5258,0.00505,0,3.32e-05,3.32e-05,3.32e-05
300,642.473,1.14723,1.55086,1.49217,0.00455,0.55235,0.55321,0.51735,0.51929,0.24455,0.46214,0.43639,0.38369,0.14907,1.95734,2.24199,1.5258,0.00505,0,2.66e-05,2.66e-05,2.66e-05
