epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
249,870.686,1.45133,1.83485,1.22421,0.00297,0.57106,0.59417,0.58991,0.59987,0.32882,0.52503,0.53701,0.48949,0.22762,1.19097,1.54208,1.54086,0.00584,0,0.0003632,0.0003632,0.0003632
250,873.999,1.21039,1.55024,1.31029,0.0034,0.52685,0.58157,0.63407,0.59983,0.3317,0.51526,0.57098,0.49838,0.23143,1.18285,1.53351,1.54835,0.0055,0,0.0003566,0.0003566,0.0003566
251,877.527,1.29672,1.61343,1.29128,0.00346,0.55199,0.58157,0.63407,0.59983,0.3317,0.51526,0.57098,0.49838,0.23143,1.18285,1.53351,1.54835,0.0055,0,0.00035,0.00035,0.00035
252,881.025,1.35093,1.66877,1.24536,0.00333,0.52379,0.58157,0.63407,0.59983,0.3317,0.51526,0.57098,0.49838,0.23143,1.18285,1.53351,1.54835,0.0055,0,0.0003434,0.0003434,0.0003434
253,884.589,1.12831,1.45409,1.19448,0.00295,0.48378,0.58157,0.63407,0.59983,0.3317,0.51526,0.57098,0.49838,0.23143,1.18285,1.53351,1.54835,0.0055,0,0.0003368,0.0003368,0.0003368
254,888.516,1.4999,1.75814,1.46274,0.00314,0.54855,0.59815,0.59635,0.597,0.32957,0.51455,0.55171,0.49543,0.23363,1.18811,1.54251,1.54438,0.00497,0,0.0003302,0.0003302,0.0003302
255,891.625,0.93884,1.34809,1.43789,0.00495,0.49389,0.59815,0.59635,0.597,0.32957,0.51455,0.55171,0.49543,0.23363,1.18811,1.54251,1.54438,0.00497,0,0.0003236,0.0003236,0.0003236
256,894.794,1.14282,1.49529,1.17047,0.00326,0.49563,0.59815,0.59635,0.597,0.32957,0.51455,0.55171,0.49543,0.23363,1.18811,1.54251,1.54438,0.00497,0,0.000317,0.000317,0.000317
257,898.367,1.12863,1.51137,1.16795,0.00344,0.59339,0.59815,0.59635,0.597,0.32957,0.51455,0.55171,0.49543,0.23363,1.18811,1.54251,1.54438,0.00497,0,0.0003104,0.0003104,0.0003104
258,901.97,1.28576,1.54287,1.16994,0.00306,0.47842,0.58383,0.60568,0.59417,0.32749,0.50986,0.53943,0.49201,0.23032,1.17735,1.54894,1.58596,0.0052,0,0.0003038,0.0003038,0.0003038
259,905.055,1.02601,1.28338,1.26206,0.0038,0.43772,0.58383,0.60568,0.59417,0.32749,0.50986,0.53943,0.49201,0.23032,1.17735,1.54894,1.58596,0.0052,0,0.0002972,0.0002972,0.0002972
260,908.716,1.3424,1.61312,1.16461,0.0026,0.59019,0.58383,0.60568,0.59417,0.32749,0.50986,0.53943,0.49201,0.23032,1.17735,1.54894,1.58596,0.0052,0,0.0002906,0.0002906,0.0002906
261,912.09,1.12677,1.46101,1.34313,0.00373,0.56999,0.58383,0.60568,0.59417,0.32749,0.50986,0.53943,0.49201,0.23032,1.17735,1.54894,1.58596,0.0052,0,0.000284,0.000284,0.000284
262,915.356,1.04897,1.39906,1.1715,0.00405,0.47354,0.5989,0.61703,0.60236,0.33565,0.52984,0.55815,0.49561,0.2267,1.17837,1.54459,1.55325,0.00495,0,0.0002774,0.0002774,0.0002774
263,918.93,1.24309,1.54574,1.3293,0.00522,0.50343,0.5989,0.61703,0.60236,0.33565,0.52984,0.55815,0.49561,0.2267,1.17837,1.54459,1.55325,0.00495,0,0.0002708,0.0002708,0.0002708
264,922.175,1.1406,1.5517,1.17971,0.003,0.51953,0.5989,0.61703,0.60236,0.33565,0.52984,0.55815,0.49561,0.2267,1.17837,1.54459,1.55325,0.00495,0,0.0002642,0.0002642,0.0002642
265,925.74,1.26537,1.54869,1.26004,0.00364,0.57689,0.5989,0.61703,0.60236,0.33565,0.52984,0.55815,0.49561,0.2267,1.17837,1.54459,1.55325,0.00495,0,0.0002576,0.0002576,0.0002576
266,929.392,1.19281,1.61204,1.19099,0.00286,0.54996,0.60381,0.60883,0.59762,0.33367,0.52576,0.53943,0.49352,0.21791,1.17467,1.54762,1.5865,0.00513,0,0.000251,0.000251,0.000251
267,932.583,1.16433,1.57117,1.27384,0.00415,0.58029,0.60381,0.60883,0.59762,0.33367,0.52576,0.53943,0.49352,0.21791,1.17467,1.54762,1.5865,0.00513,0,0.0002444,0.0002444,0.0002444
268,936.152,1.21866,1.4738,1.07892,0.00267,0.51366,0.60381,0.60883,0.59762,0.33367,0.52576,0.53943,0.49352,0.21791,1.17467,1.54762,1.5865,0.00513,0,0.0002378,0.0002378,0.0002378
269,939.607,1.12455,1.52334,1.09831,0.00286,0.50602,0.60381,0.60883,0.59762,0.33367,0.52576,0.53943,0.49352,0.21791,1.17467,1.54762,1.5865,0.00513,0,0.0002312,0.0002312,0.0002312
270,942.978,1.06654,1.46493,1.22555,0.00368,0.5044,0.61572,0.61199,0.60223,0.33353,0.5332,0.52997,0.48565,0.21493,1.1668,1.55055,1.59541,0.00524,0,0.0002246,0.0002246,0.0002246
271,946.77,1.26615,1.47057,1.17855,0.00313,0.55112,0.61572,0.61199,0.60223,0.33353,0.5332,0.52997,0.48565,0.21493,1.1668,1.55055,1.59541,0.00524,0,0.000218,0.000218,0.000218
272,949.985,0.99902,1.3766,1.20934,0.00337,0.5378,0.61572,0.61199,0.60223,0.33353,0.5332,0.52997,0.48565,0.21493,1.1668,1.55055,1.59541,0.00524,0,0.0002114,0.0002114,0.0002114
273,953.403,1.13916,1.53193,1.18311,0.00336,0.51005,0.61572,0.61199,0.60223,0.33353,0.5332,0.52997,0.48565,0.21493,1.1668,1.55055,1.59541,0.00524,0,0.0002048,0.0002048,0.0002048
274,957.012,1.28959,1.58125,1.1221,0.00266,0.50198,0.60583,0.60568,0.60042,0.32975,0.52404,0.53312,0.48339,0.21118,1.16871,1.56117,1.60241,0.00565,0,0.0001982,0.0001982,0.0001982
275,960.36,1.26812,1.63451,1.19835,0.0029,0.52198,0.60583,0.60568,0.60042,0.32975,0.52404,0.53312,0.48339,0.21118,1.16871,1.56117,1.60241,0.00565,0,0.0001916,0.0001916,0.0001916
276,964.07,1.33573,1.5788,2.23628,0.00746,0.49418,0.60583,0.60568,0.60042,0.32975,0.52404,0.53312,0.48339,0.21118,1.16871,1.56117,1.60241,0.00565,0,0.000185,0.000185,0.000185
277,967.722,1.2438,1.56541,1.0165,0.00228,0.57073,0.60583,0.60568,0.60042,0.32975,0.52404,0.53312,0.48339,0.21118,1.16871,1.56117,1.60241,0.00565,0,0.0001784,0.0001784,0.0001784
278,970.993,1.13296,1.43402,1.16621,0.00307,0.47164,0.60983,0.61633,0.60033,0.33238,0.52821,0.53331,0.48296,0.20684,1.19039,1.56399,1.58681,0.00576,0,0.0001718,0.0001718,0.0001718
279,974.341,1.08586,1.41964,1.39753,0.00365,0.53065,0.60983,0.61633,0.60033,0.33238,0.52821,0.53331,0.48296,0.20684,1.19039,1.56399,1.58681,0.00576,0,0.0001652,0.0001652,0.0001652
280,977.624,1.28671,1.59292,1.31658,0.00391,0.48392,0.60983,0.61633,0.60033,0.33238,0.52821,0.53331,0.48296,0.20684,1.19039,1.56399,1.58681,0.00576,0,0.0001586,0.0001586,0.0001586
281,981.028,1.14542,1.48485,1.17977,0.00356,0.53413,0.60983,0.61633,0.60033,0.33238,0.52821,0.53331,0.48296,0.20684,1.19039,1.56399,1.58681,0.00576,0,0.000152,0.000152,0.000152
282,984.255,1.05563,1.40215,1.14732,0.00269,0.51011,0.59865,0.62109,0.60595,0.33893,0.51977,0.54259,0.48725,0.20991,1.16755,1.56469,1.56241,0.00572,0,0.0001454,0.0001454,0.0001454
283,987.799,1.11723,1.47915,1.08531,0.00261,0.56832,0.59865,0.62109,0.60595,0.33893,0.51977,0.54259,0.48725,0.20991,1.16755,1.56469,1.56241,0.00572,0,0.0001388,0.0001388,0.0001388
284,991.27,1.09057,1.39707,1.18141,0.00326,0.47465,0.59865,0.62109,0.60595,0.33893,0.51977,0.54259,0.48725,0.20991,1.16755,1.56469,1.56241,0.00572,0,0.0001322,0.0001322,0.0001322
285,994.88,1.04775,1.22256,1.32662,0.00505,0.54998,0.59865,0.62109,0.60595,0.33893,0.51977,0.54259,0.48725,0.20991,1.16755,1.56469,1.56241,0.00572,0,0.0001256,0.0001256,0.0001256
286,998.009,0.95312,1.50713,1.30946,0.00486,0.54418,0.64391,0.59895,0.60832,0.33911,0.52564,0.54259,0.48758,0.21275,1.17031,1.55616,1.56805,0.00608,0,0.000119,0.000119,0.000119
287,1001.53,1.13247,1.44851,1.18825,0.0033,0.50687,0.64391,0.59895,0.60832,0.33911,0.52564,0.54259,0.48758,0.21275,1.17031,1.55616,1.56805,0.00608,0,0.0001124,0.0001124,0.0001124
288,1005.01,1.35895,1.72237,1.2741,0.00369,0.54615,0.64391,0.59895,0.60832,0.33911,0.52564,0.54259,0.48758,0.21275,1.17031,1.55616,1.56805,0.00608,0,0.0001058,0.0001058,0.0001058
289,1008.49,1.12751,1.4669,1.18975,0.00425,0.59051,0.64391,0.59895,0.60832,0.33911,0.52564,0.54259,0.48758,0.21275,1.17031,1.55616,1.56805,0.00608,0,9.92e-05,9.92e-05,9.92e-05
290,1012.27,1.36495,1.67537,1.20269,0.00289,0.59032,0.64428,0.59937,0.60262,0.33802,0.52804,0.53312,0.48343,0.21172,1.22122,1.54346,1.5503,0.00659,0,9.26e-05,9.26e-05,9.26e-05
291,1015.35,1.13291,1.53254,1.35662,0.00393,0.52789,0.64428,0.59937,0.60262,0.33802,0.52804,0.53312,0.48343,0.21172,1.22122,1.54346,1.5503,0.00659,0,8.6e-05,8.6e-05,8.6e-05
292,1018.32,1.13145,1.53384,1.62556,0.00607,0.74174,0.64428,0.59937,0.60262,0.33802,0.52804,0.53312,0.48343,0.21172,1.22122,1.54346,1.5503,0.00659,0,7.94e-05,7.94e-05,7.94e-05
293,1021.34,0.95366,1.45426,2.03577,0.00445,1.05963,0.64428,0.59937,0.60262,0.33802,0.52804,0.53312,0.48343,0.21172,1.22122,1.54346,1.5503,0.00659,0,7.28e-05,7.28e-05,7.28e-05
294,1024.31,1.05561,1.39827,1.4806,0.00393,0.65356,0.62054,0.62776,0.61375,0.34347,0.54743,0.57098,0.51044,0.22729,1.20611,1.54044,1.4569,0.00649,0,6.62e-05,6.62e-05,6.62e-05
295,1027.12,1.30682,1.5138,1.62885,0.00513,0.79413,0.62054,0.62776,0.61375,0.34347,0.54743,0.57098,0.51044,0.22729,1.20611,1.54044,1.4569,0.00649,0,5.96e-05,5.96e-05,5.96e-05
296,1029.99,1.20064,1.49906,1.40982,0.00383,0.81985,0.62054,0.62776,0.61375,0.34347,0.54743,0.57098,0.51044,0.22729,1.20611,1.54044,1.4569,0.00649,0,5.3e-05,5.3e-05,5.3e-05
297,1032.96,0.98889,1.38888,1.30334,0.00361,0.52104,0.62054,0.62776,0.61375,0.34347,0.54743,0.57098,0.51044,0.22729,1.20611,1.54044,1.4569,0.00649,0,4.64e-05,4.64e-05,4.64e-05
298,1035.9,1.05063,1.43287,2.31713,0.00533,0.79839,0.61882,0.63722,0.62278,0.34839,0.53593,0.5836,0.51642,0.23966,1.22417,1.54571,1.43391,0.00685,0,3.98e-05,3.98e-05,3.98e-05
299,1038.79,0.9387,1.38323,1.86926,0.00675,0.57147,0.61882,0.63722,0.62278,0.34839,0.53593,0.5836,0.51642,0.23966,1.22417,1.54571,1.43391,0.00685,0,3.32e-05,3.32e-05,3.32e-05
300,1041.79,0.96421,1.41992,1.5068,0.00575,0.51969,0.61882,0.63722,0.62278,0.34839,0.53593,0.5836,0.51642,0.23966,1.22417,1.54571,1.43391,0.00685,0,2.66e-05,2.66e-05,2.66e-05
